Id,Age,Trabajo,Estado Civil,Educación,Saldo Bancario,Prestamo vivienda,Prestamo auto,Comunicación,Fecha Ultimo contacto,N de contactos,Dias transcurridos,Intentos previos,Resultado,Llamada comenzada2,Llamada terminada2,Seguro contratado,Orden_Comunicación
3631,69,"Retirado","Casado","NA",426,"NO","NO","telefono","2021-09-10 00:00:00,000",2,185,2,"exitosa","1899-12-30 13:13:05,000","1899-12-30 13:16:36,000","SI",2
4077,51,"Tecnico","Casado","NA",413,"SI","NO","telefono","2021-01-28 00:00:00,000",2,254,2,"Fallida","1899-12-30 11:36:27,000","1899-12-30 11:37:49,000","NA",2
4172,78,"Retirado","Casado","NA",4807,"NO","NO","telefono","2021-02-03 00:00:00,000",2,104,4,"exitosa","1899-12-30 11:35:45,000","1899-12-30 11:50:37,000","NA",2
4067,47,"Retirado","Casado","Primaria",1374,"NO","SI","telefono","2021-05-08 00:00:00,000",2,359,3,"Fallida","1899-12-30 16:16:01,000","1899-12-30 16:24:00,000","NA",2
1816,82,"Retirado","Divorciado","Primaria",0,"NO","NO","telefono","2021-03-15 00:00:00,000",2,195,1,"otro","1899-12-30 17:18:03,000","1899-12-30 17:26:29,000","SI",2
1576,56,"Trabajador obrero","Soltero","Primaria",39,"SI","NO","telefono","2021-05-08 00:00:00,000",2,347,5,"Fallida","1899-12-30 17:58:16,000","1899-12-30 18:01:27,000","NO",2
1426,19,"Estudiante","Soltero","Primaria",245,"NO","NO","telefono","2021-11-10 00:00:00,000",2,110,2,"otro","1899-12-30 14:43:29,000","1899-12-30 14:45:07,000","NO",2
744,77,"Retirado","Casado","Primaria",2223,"NO","NO","telefono","2021-08-10 00:00:00,000",2,187,1,"exitosa","1899-12-30 13:43:11,000","1899-12-30 13:49:16,000","NO",2
654,64,"Retirado","Casado","Primaria",12067,"NO","NO","telefono","2021-07-30 00:00:00,000",2,92,2,"exitosa","1899-12-30 10:00:39,000","1899-12-30 10:06:46,000","SI",2
2675,45,"Tecnico","Casado","Secuandaria",0,"SI","SI","telefono","2021-02-02 00:00:00,000",2,208,1,"Fallida","1899-12-30 13:10:36,000","1899-12-30 13:12:27,000","NO",2
2853,52,"Prestador de Servicios","Casado","Secuandaria",657,"NO","NO","telefono","2021-07-07 00:00:00,000",2,460,2,"Fallida","1899-12-30 15:09:59,000","1899-12-30 15:16:37,000","SI",2
2982,37,"Administrador","Casado","Secuandaria",1207,"SI","NO","telefono","2021-04-06 00:00:00,000",2,138,2,"exitosa","1899-12-30 15:57:35,000","1899-12-30 16:20:08,000","SI",2
3896,58,"Tecnico","Casado","Secuandaria",3399,"NO","NO","telefono","2021-11-30 00:00:00,000",2,188,8,"exitosa","1899-12-30 11:25:55,000","1899-12-30 11:53:03,000","SI",2
4103,28,"Trabajador obrero","Soltero","Secuandaria",322,"NO","NO","telefono","2021-09-11 00:00:00,000",2,95,3,"otro","1899-12-30 15:51:37,000","1899-12-30 15:55:37,000","NA",2
2221,37,"Desempleado","Soltero","Secuandaria",2722,"NO","NO","telefono","2021-04-27 00:00:00,000",2,179,3,"otro","1899-12-30 13:52:28,000","1899-12-30 13:59:34,000","SI",2
1914,58,"Administrador","Divorciado","Secuandaria",3337,"SI","NO","telefono","2021-10-08 00:00:00,000",2,690,3,"Fallida","1899-12-30 14:42:18,000","1899-12-30 14:48:27,000","SI",2
1382,68,"Retirado","Casado","Secuandaria",1443,"NO","NO","telefono","2021-12-21 00:00:00,000",2,257,1,"exitosa","1899-12-30 12:50:31,000","1899-12-30 13:24:53,000","SI",2
1420,28,"Prestador de Servicios","Soltero","Secuandaria",1347,"NO","NO","telefono","2021-10-11 00:00:00,000",2,108,14,"otro","1899-12-30 17:57:57,000","1899-12-30 18:03:14,000","NO",2
2244,58,"Gerente","Casado","Terciaria",1016,"NO","NO","telefono","2021-03-11 00:00:00,000",2,91,1,"Fallida","1899-12-30 12:24:51,000","1899-12-30 12:26:09,000","NO",2
1350,29,"Trabajador obrero","Soltero","Terciaria",455,"NO","NO","telefono","2021-05-27 00:00:00,000",2,36,1,"exitosa","1899-12-30 13:06:42,000","1899-12-30 13:10:16,000","SI",2
1263,63,"Gerente","Casado","Terciaria",5112,"NO","NO","telefono","2021-11-13 00:00:00,000",2,95,3,"Fallida","1899-12-30 12:35:46,000","1899-12-30 13:12:10,000","SI",2
726,38,"Tecnico","Soltero","Terciaria",1727,"NO","NO","telefono","2021-08-02 00:00:00,000",2,185,6,"otro","1899-12-30 16:35:02,000","1899-12-30 16:37:23,000","NO",2
2450,28,"Gerente","Soltero","Terciaria",223,"SI","NO","telefono","2021-08-27 00:00:00,000",2,119,1,"otro","1899-12-30 15:43:05,000","1899-12-30 15:45:42,000","SI",2
4264,75,"Retirado","Casado","Terciaria",4912,"NO","NO","telefono","2021-10-20 00:00:00,000",2,183,5,"Fallida","1899-12-30 12:36:11,000","1899-12-30 12:40:09,000","NA",2
4150,45,"Gerente","Casado","Terciaria",4119,"SI","SI","telefono","2021-08-31 00:00:00,000",2,283,1,"exitosa","1899-12-30 17:43:18,000","1899-12-30 17:51:11,000","NA",2
1496,32,"Tecnico","Soltero","NA",491,"NO","NO","celular","2021-10-08 00:00:00,000",2,91,7,"exitosa","1899-12-30 10:59:07,000","1899-12-30 11:03:18,000","SI",1
4868,77,"Gerente","Casado","NA",1780,"SI","NO","celular","2021-10-23 00:00:00,000",2,183,3,"exitosa","1899-12-30 15:31:06,000","1899-12-30 15:34:47,000","NA",1
1303,44,"Gerente","Casado","NA",282,"NO","NO","celular","2021-03-09 00:00:00,000",2,154,3,"exitosa","1899-12-30 13:04:17,000","1899-12-30 13:15:57,000","SI",1
1708,77,"Gerente","Casado","NA",1780,"SI","NO","celular","2021-04-23 00:00:00,000",2,182,5,"exitosa","1899-12-30 12:10:38,000","1899-12-30 12:16:39,000","SI",1
406,77,"Retirado","Casado","NA",992,"NO","NO","celular","2021-04-27 00:00:00,000",2,182,2,"Fallida","1899-12-30 13:29:41,000","1899-12-30 13:32:08,000","NO",1
1873,60,"Administrador","Casado","NA",478,"NO","NO","celular","2021-07-19 00:00:00,000",2,311,8,"Fallida","1899-12-30 16:13:24,000","1899-12-30 16:16:17,000","SI",1
4116,34,"Estudiante","Soltero","NA",5969,"NO","NO","celular","2021-06-23 00:00:00,000",2,292,10,"Fallida","1899-12-30 10:32:04,000","1899-12-30 10:39:26,000","NA",1
3108,43,"Gerente","Casado","NA",275,"NO","NO","celular","2021-04-09 00:00:00,000",2,339,2,"Fallida","1899-12-30 10:21:12,000","1899-12-30 10:23:01,000","NO",1
4274,53,"Trabajador obrero","Casado","Primaria",238,"SI","NO","celular","2021-05-11 00:00:00,000",2,361,5,"Fallida","1899-12-30 12:20:21,000","1899-12-30 12:24:19,000","NA",1
4251,68,"Retirado","Divorciado","Primaria",2027,"NO","NO","celular","2021-09-14 00:00:00,000",2,91,4,"exitosa","1899-12-30 15:18:47,000","1899-12-30 15:25:31,000","NA",1
4190,49,"Trabajador obrero","Casado","Primaria",217,"SI","NO","celular","2021-02-05 00:00:00,000",2,196,4,"otro","1899-12-30 09:32:14,000","1899-12-30 09:41:11,000","NA",1
3921,40,"Trabajador obrero","Casado","Primaria",2495,"SI","NO","celular","2021-05-12 00:00:00,000",2,354,3,"otro","1899-12-30 14:00:52,000","1899-12-30 14:03:07,000","NO",1
3064,54,"Trabajador obrero","Divorciado","Primaria",10374,"SI","NO","celular","2021-11-20 00:00:00,000",2,189,2,"otro","1899-12-30 12:32:38,000","1899-12-30 12:37:21,000","NO",1
2406,49,"Trabajador obrero","Soltero","Primaria",2146,"SI","NO","celular","2021-05-07 00:00:00,000",2,353,2,"otro","1899-12-30 11:40:44,000","1899-12-30 12:06:00,000","SI",1
2355,46,"Trabajador obrero","Casado","Primaria",1085,"SI","SI","celular","2021-05-15 00:00:00,000",2,353,58,"otro","1899-12-30 15:05:29,000","1899-12-30 15:14:12,000","SI",1
2302,56,"Retirado","Casado","Primaria",9367,"NO","NO","celular","2021-08-13 00:00:00,000",2,101,2,"exitosa","1899-12-30 11:01:59,000","1899-12-30 11:07:19,000","SI",1
1962,59,"Independiente","Casado","Primaria",671,"SI","NO","celular","2021-05-15 00:00:00,000",2,332,3,"Fallida","1899-12-30 10:52:24,000","1899-12-30 10:53:21,000","NO",1
1861,69,"Ama de casa","Casado","Primaria",1080,"NO","NO","celular","2021-08-18 00:00:00,000",2,118,2,"Fallida","1899-12-30 14:30:42,000","1899-12-30 14:33:59,000","NO",1
3126,52,"Ama de casa","Casado","Primaria",618,"SI","SI","celular","2021-08-10 00:00:00,000",2,102,2,"Fallida","1899-12-30 14:15:04,000","1899-12-30 14:20:56,000","NO",1
2875,36,"Trabajador obrero","Casado","Primaria",994,"SI","NO","celular","2021-05-14 00:00:00,000",2,356,8,"exitosa","1899-12-30 17:22:20,000","1899-12-30 17:24:54,000","NO",1
4811,60,"Gerente","Casado","Primaria",252,"SI","SI","celular","2021-04-13 00:00:00,000",2,147,3,"Fallida","1899-12-30 13:37:56,000","1899-12-30 13:39:59,000","NA",1
4653,32,"Trabajador obrero","Casado","Primaria",0,"SI","SI","celular","2021-05-08 00:00:00,000",2,361,4,"Fallida","1899-12-30 10:22:35,000","1899-12-30 10:23:57,000","NA",1
1705,45,"Administrador","Casado","Primaria",-407,"SI","SI","celular","2021-01-29 00:00:00,000",2,224,18,"otro","1899-12-30 12:05:22,000","1899-12-30 12:13:45,000","NO",1
513,43,"Trabajador obrero","Casado","Primaria",223,"SI","NO","celular","2021-02-04 00:00:00,000",2,204,2,"otro","1899-12-30 16:17:19,000","1899-12-30 16:19:11,000","NO",1
270,61,"Trabajador obrero","Casado","Primaria",5,"NO","NO","celular","2021-08-06 00:00:00,000",2,94,3,"exitosa","1899-12-30 13:54:28,000","1899-12-30 14:03:50,000","SI",1
125,57,"Trabajador obrero","Casado","Primaria",3109,"NO","NO","celular","2021-09-15 00:00:00,000",2,105,2,"exitosa","1899-12-30 16:20:13,000","1899-12-30 16:22:00,000","SI",1
100,19,"Estudiante","Soltero","Primaria",103,"NO","NO","celular","2021-01-18 00:00:00,000",2,95,4,"Fallida","1899-12-30 12:07:08,000","1899-12-30 12:10:05,000","NO",1
683,36,"Tecnico","Soltero","Primaria",2169,"SI","NO","celular","2021-11-18 00:00:00,000",2,110,3,"otro","1899-12-30 10:00:32,000","1899-12-30 10:02:45,000","NO",1
925,38,"Trabajador obrero","Casado","Primaria",3289,"NO","NO","celular","2021-11-20 00:00:00,000",2,164,2,"Fallida","1899-12-30 13:05:50,000","1899-12-30 13:11:30,000","NO",1
1503,52,"Trabajador obrero","Casado","Primaria",134,"SI","NO","celular","2021-05-15 00:00:00,000",2,295,3,"Fallida","1899-12-30 13:53:08,000","1899-12-30 13:54:29,000","NO",1
1467,75,"Retirado","Casado","Primaria",1413,"NO","NO","celular","2021-09-01 00:00:00,000",2,188,2,"exitosa","1899-12-30 15:07:13,000","1899-12-30 15:16:05,000","SI",1
1462,42,"Gerente","Casado","Primaria",5310,"SI","NO","celular","2021-11-25 00:00:00,000",2,97,4,"exitosa","1899-12-30 11:52:51,000","1899-12-30 12:08:59,000","SI",1
1044,37,"Trabajador obrero","Casado","Primaria",655,"SI","NO","celular","2021-02-05 00:00:00,000",2,258,4,"Fallida","1899-12-30 14:23:53,000","1899-12-30 14:26:00,000","NO",1
3202,42,"Tecnico","Casado","Secuandaria",2152,"NO","NO","celular","2021-03-30 00:00:00,000",2,181,2,"Fallida","1899-12-30 11:16:12,000","1899-12-30 11:22:13,000","NO",1
3203,57,"Trabajador obrero","Casado","Secuandaria",1316,"NO","NO","celular","2021-01-28 00:00:00,000",2,182,5,"Fallida","1899-12-30 09:47:06,000","1899-12-30 09:50:47,000","NO",1
3279,26,"Administrador","Soltero","Secuandaria",1099,"NO","NO","celular","2021-01-15 00:00:00,000",2,225,13,"otro","1899-12-30 14:59:45,000","1899-12-30 15:01:24,000","NO",1
3304,34,"Administrador","Divorciado","Secuandaria",661,"SI","NO","celular","2021-08-05 00:00:00,000",2,183,10,"Fallida","1899-12-30 17:54:34,000","1899-12-30 17:58:39,000","SI",1
3413,33,"Estudiante","Casado","Secuandaria",1536,"NO","NO","celular","2021-08-06 00:00:00,000",2,178,4,"exitosa","1899-12-30 14:13:05,000","1899-12-30 14:17:23,000","SI",1
3473,53,"Administrador","Divorciado","Secuandaria",-163,"SI","NO","celular","2021-04-17 00:00:00,000",2,343,2,"otro","1899-12-30 13:30:30,000","1899-12-30 13:36:14,000","NO",1
3527,29,"Tecnico","Soltero","Secuandaria",113,"NO","NO","celular","2021-02-12 00:00:00,000",2,183,4,"exitosa","1899-12-30 17:34:17,000","1899-12-30 17:39:45,000","SI",1
3578,34,"Tecnico","Soltero","Secuandaria",1279,"SI","NO","celular","2021-07-22 00:00:00,000",2,160,8,"otro","1899-12-30 17:02:12,000","1899-12-30 17:05:06,000","SI",1
3603,48,"Desempleado","Casado","Secuandaria",926,"NO","NO","celular","2021-08-12 00:00:00,000",2,178,10,"exitosa","1899-12-30 12:33:41,000","1899-12-30 12:42:05,000","SI",1
3729,31,"Trabajador obrero","Casado","Secuandaria",625,"SI","NO","celular","2021-07-02 00:00:00,000",2,49,3,"Fallida","1899-12-30 10:50:34,000","1899-12-30 10:52:49,000","SI",1
3112,31,"Administrador","Soltero","Secuandaria",0,"SI","NO","celular","2021-05-07 00:00:00,000",2,295,2,"Fallida","1899-12-30 15:52:26,000","1899-12-30 16:07:21,000","SI",1
3818,41,"Prestador de Servicios","Casado","Secuandaria",0,"SI","SI","celular","2021-06-04 00:00:00,000",2,122,2,"Fallida","1899-12-30 16:32:27,000","1899-12-30 16:38:19,000","SI",1
3916,25,"Estudiante","Soltero","Secuandaria",3713,"NO","NO","celular","2021-05-24 00:00:00,000",2,353,3,"otro","1899-12-30 17:41:04,000","1899-12-30 17:46:27,000","SI",1
3934,41,"Administrador","Casado","Secuandaria",158,"SI","NO","celular","2021-10-01 00:00:00,000",2,120,4,"otro","1899-12-30 13:56:57,000","1899-12-30 14:01:07,000","NO",1
3991,27,"Tecnico","Soltero","Secuandaria",126,"SI","SI","celular","2021-02-05 00:00:00,000",2,216,4,"Fallida","1899-12-30 13:30:49,000","1899-12-30 13:33:16,000","NO",1
3993,34,"Tecnico","Casado","Secuandaria",0,"SI","NO","celular","2021-08-05 00:00:00,000",2,2,3,"exitosa","1899-12-30 10:51:19,000","1899-12-30 10:55:10,000","SI",1
4142,42,"Administrador","Casado","Secuandaria",8238,"SI","SI","celular","2021-04-16 00:00:00,000",2,149,5,"otro","1899-12-30 17:56:44,000","1899-12-30 17:58:26,000","NA",1
4211,31,"Trabajador obrero","Casado","Secuandaria",1716,"SI","NO","celular","2021-04-13 00:00:00,000",2,340,2,"otro","1899-12-30 11:32:07,000","1899-12-30 11:41:09,000","NA",1
4213,29,"Estudiante","Soltero","Secuandaria",658,"NO","NO","celular","2021-07-15 00:00:00,000",2,244,4,"otro","1899-12-30 14:47:33,000","1899-12-30 14:50:51,000","NA",1
4287,40,"Prestador de Servicios","Casado","Secuandaria",10406,"NO","NO","celular","2021-11-21 00:00:00,000",2,127,4,"otro","1899-12-30 14:16:45,000","1899-12-30 14:22:33,000","NA",1
4361,34,"Prestador de Servicios","Casado","Secuandaria",1337,"NO","NO","celular","2021-12-17 00:00:00,000",2,127,3,"exitosa","1899-12-30 13:36:08,000","1899-12-30 13:41:38,000","NA",1
4365,52,"Trabajador obrero","Casado","Secuandaria",955,"NO","SI","celular","2021-06-17 00:00:00,000",2,134,4,"exitosa","1899-12-30 12:16:47,000","1899-12-30 12:21:48,000","NA",1
3820,28,"Gerente","Casado","Secuandaria",3,"SI","NO","celular","2021-09-14 00:00:00,000",2,24,2,"otro","1899-12-30 16:00:34,000","1899-12-30 16:02:26,000","NO",1
3087,42,"Trabajador obrero","Casado","Secuandaria",2717,"SI","SI","celular","2021-04-20 00:00:00,000",2,270,2,"Fallida","1899-12-30 13:42:30,000","1899-12-30 13:45:31,000","NO",1
2952,44,"Emprendedor","Casado","Secuandaria",860,"SI","SI","celular","2021-05-06 00:00:00,000",2,295,5,"Fallida","1899-12-30 15:14:36,000","1899-12-30 15:16:12,000","NO",1
2929,66,"Retirado","Casado","Secuandaria",3409,"NO","NO","celular","2021-11-15 00:00:00,000",2,27,6,"Fallida","1899-12-30 15:16:35,000","1899-12-30 15:23:29,000","NO",1
1560,44,"Tecnico","Casado","Secuandaria",-199,"NO","NO","celular","2021-01-28 00:00:00,000",2,247,3,"Fallida","1899-12-30 16:32:17,000","1899-12-30 16:43:49,000","NO",1
1713,50,"Tecnico","Casado","Secuandaria",3654,"NO","NO","celular","2021-10-29 00:00:00,000",2,78,2,"otro","1899-12-30 15:25:25,000","1899-12-30 15:29:00,000","SI",1
1736,30,"Tecnico","Soltero","Secuandaria",316,"SI","SI","celular","2021-01-30 00:00:00,000",2,2,2,"otro","1899-12-30 15:45:01,000","1899-12-30 15:47:11,000","NO",1
1929,56,"Emprendedor","Casado","Secuandaria",5838,"NO","NO","celular","2021-02-02 00:00:00,000",2,230,2,"Fallida","1899-12-30 10:37:05,000","1899-12-30 10:39:01,000","NO",1
2000,27,"Gerente","Soltero","Secuandaria",565,"SI","NO","celular","2021-05-18 00:00:00,000",2,346,11,"Fallida","1899-12-30 16:50:25,000","1899-12-30 16:53:15,000","NO",1
2010,56,"Administrador","Casado","Secuandaria",1270,"SI","NO","celular","2021-11-17 00:00:00,000",2,165,2,"otro","1899-12-30 13:34:35,000","1899-12-30 13:35:55,000","NO",1
2013,32,"Administrador","Casado","Secuandaria",1785,"SI","NO","celular","2021-11-18 00:00:00,000",2,154,6,"otro","1899-12-30 11:07:31,000","1899-12-30 11:08:22,000","NO",1
2057,33,"Trabajador obrero","Casado","Secuandaria",139,"SI","SI","celular","2021-05-18 00:00:00,000",2,291,5,"Fallida","1899-12-30 09:23:29,000","1899-12-30 09:35:41,000","SI",1
2105,37,"Administrador","Soltero","Secuandaria",22,"SI","NO","celular","2021-05-07 00:00:00,000",2,289,5,"Fallida","1899-12-30 11:24:18,000","1899-12-30 11:24:46,000","NO",1
2112,24,"Estudiante","Soltero","Secuandaria",382,"NO","NO","celular","2021-11-13 00:00:00,000",2,92,3,"Fallida","1899-12-30 11:10:12,000","1899-12-30 11:14:28,000","SI",1
2122,43,"Prestador de Servicios","Casado","Secuandaria",2145,"NO","NO","celular","2021-08-25 00:00:00,000",2,95,4,"exitosa","1899-12-30 09:42:48,000","1899-12-30 09:47:39,000","SI",1
2145,57,"Administrador","Casado","Secuandaria",567,"SI","NO","celular","2021-02-02 00:00:00,000",2,265,3,"otro","1899-12-30 11:33:25,000","1899-12-30 11:34:52,000","NO",1
2153,34,"Tecnico","Soltero","Secuandaria",347,"SI","NO","celular","2021-02-06 00:00:00,000",2,197,6,"Fallida","1899-12-30 13:01:08,000","1899-12-30 13:03:42,000","NO",1
2249,35,"Administrador","Casado","Secuandaria",2374,"SI","NO","celular","2021-08-11 00:00:00,000",2,183,5,"exitosa","1899-12-30 15:17:21,000","1899-12-30 15:30:06,000","SI",1
2469,28,"Estudiante","Soltero","Secuandaria",404,"SI","NO","celular","2021-05-18 00:00:00,000",2,367,4,"otro","1899-12-30 10:26:46,000","1899-12-30 10:27:19,000","NO",1
2483,27,"Administrador","Casado","Secuandaria",1595,"NO","NO","celular","2021-12-29 00:00:00,000",2,197,2,"exitosa","1899-12-30 16:59:42,000","1899-12-30 17:02:58,000","SI",1
2511,33,"Trabajador obrero","Casado","Secuandaria",43,"SI","NO","celular","2021-05-14 00:00:00,000",2,358,2,"Fallida","1899-12-30 12:43:08,000","1899-12-30 12:48:40,000","NO",1
2527,29,"Administrador","Casado","Secuandaria",7707,"SI","NO","celular","2021-04-29 00:00:00,000",2,334,2,"Fallida","1899-12-30 13:32:15,000","1899-12-30 13:48:16,000","SI",1
2633,40,"Trabajador obrero","Casado","Secuandaria",498,"SI","NO","celular","2021-05-08 00:00:00,000",2,298,4,"Fallida","1899-12-30 13:42:22,000","1899-12-30 13:43:17,000","NO",1
2666,34,"Administrador","Casado","Secuandaria",48,"SI","NO","celular","2021-05-07 00:00:00,000",2,287,3,"otro","1899-12-30 16:42:56,000","1899-12-30 17:13:02,000","SI",1
2736,37,"Gerente","Casado","Secuandaria",121,"NO","SI","celular","2021-11-17 00:00:00,000",2,151,2,"Fallida","1899-12-30 14:18:35,000","1899-12-30 14:22:06,000","NO",1
2785,59,"Tecnico","Casado","Secuandaria",1,"NO","NO","celular","2021-04-15 00:00:00,000",2,378,3,"Fallida","1899-12-30 10:26:43,000","1899-12-30 10:29:22,000","SI",1
2890,37,"Tecnico","Casado","Secuandaria",5115,"SI","NO","celular","2021-11-17 00:00:00,000",2,171,4,"Fallida","1899-12-30 12:59:55,000","1899-12-30 13:20:05,000","SI",1
4415,56,"Tecnico","Casado","Secuandaria",170,"SI","NO","celular","2021-05-05 00:00:00,000",2,294,4,"otro","1899-12-30 14:36:30,000","1899-12-30 14:39:50,000","NA",1
4442,28,"Administrador","Soltero","Secuandaria",261,"SI","SI","celular","2021-09-09 00:00:00,000",2,98,4,"exitosa","1899-12-30 10:25:31,000","1899-12-30 10:29:50,000","NA",1
4464,57,"Retirado","Casado","Secuandaria",3738,"SI","NO","celular","2021-07-20 00:00:00,000",2,92,8,"Fallida","1899-12-30 14:05:11,000","1899-12-30 14:08:09,000","NA",1
4479,34,"Prestador de Servicios","Casado","Secuandaria",703,"NO","NO","celular","2021-04-17 00:00:00,000",2,150,2,"Fallida","1899-12-30 16:55:39,000","1899-12-30 17:00:21,000","NA",1
4499,49,"Tecnico","Soltero","Secuandaria",1245,"NO","NO","celular","2021-04-29 00:00:00,000",2,198,2,"Fallida","1899-12-30 17:04:14,000","1899-12-30 17:06:09,000","NA",1
4547,38,"Prestador de Servicios","Casado","Secuandaria",0,"SI","SI","celular","2021-05-11 00:00:00,000",2,304,2,"Fallida","1899-12-30 10:21:59,000","1899-12-30 10:24:04,000","NA",1
4764,43,"Administrador","Casado","Secuandaria",-150,"NO","SI","celular","2021-11-21 00:00:00,000",2,136,3,"Fallida","1899-12-30 15:57:48,000","1899-12-30 15:58:50,000","NA",1
4826,42,"Administrador","Soltero","Secuandaria",734,"SI","NO","celular","2021-04-16 00:00:00,000",2,317,3,"Fallida","1899-12-30 11:17:36,000","1899-12-30 11:23:08,000","NA",1
4872,47,"Trabajador obrero","Casado","Secuandaria",3715,"NO","NO","celular","2021-02-12 00:00:00,000",2,182,4,"otro","1899-12-30 17:38:13,000","1899-12-30 17:41:04,000","NA",1
4876,31,"Administrador","Soltero","Secuandaria",144,"SI","NO","celular","2021-11-21 00:00:00,000",2,140,11,"Fallida","1899-12-30 12:02:57,000","1899-12-30 12:03:48,000","NA",1
1519,57,"Trabajador obrero","Casado","Secuandaria",1521,"SI","SI","celular","2021-05-18 00:00:00,000",2,178,5,"Fallida","1899-12-30 12:33:20,000","1899-12-30 12:35:02,000","NO",1
1500,50,"Administrador","Soltero","Secuandaria",167,"NO","SI","celular","2021-02-04 00:00:00,000",2,191,3,"Fallida","1899-12-30 17:59:42,000","1899-12-30 18:05:28,000","NO",1
1447,44,"Administrador","Soltero","Secuandaria",733,"SI","NO","celular","2021-12-04 00:00:00,000",2,105,5,"exitosa","1899-12-30 12:14:14,000","1899-12-30 12:20:14,000","SI",1
